db,country,ally,category,event,post_month,shock
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,1,-0.4871731604256462
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,3,-1.0303185908722412
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,6,2.1452713006822033
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE comprehensive mutual visa exemption arrangement reached,0,-1.2232374258700143
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE comprehensive mutual visa exemption arrangement reached,1,-1.8404238671237438
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE comprehensive mutual visa exemption arrangement reached,3,-1.965447194748263
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE comprehensive mutual visa exemption arrangement reached,6,-1.569346747793809
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,0,-0.14359700792061114
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,1,0.12715202430996425
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,3,0.25250343903384287
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,6,0.0528562121817015
ICEWS,United Arab Emirates,Non-Ally,Tech control / export restriction,US raises security concerns over UAE Huawei 5G contract,0,-0.19290975910056363
ICEWS,United Arab Emirates,Non-Ally,Tech control / export restriction,US raises security concerns over UAE Huawei 5G contract,1,-2.0611060056321913
ICEWS,United Arab Emirates,Non-Ally,Tech control / export restriction,US raises security concerns over UAE Huawei 5G contract,3,0.1709370901723822
ICEWS,United Arab Emirates,Non-Ally,Tech control / export restriction,US raises security concerns over UAE Huawei 5G contract,6,-0.013828502845923574
ICEWS,United Arab Emirates,Non-Ally,Pandemic / crisis aid,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,0,2.5806387940153614
ICEWS,United Arab Emirates,Non-Ally,Pandemic / crisis aid,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,1,2.109178057367688
ICEWS,United Arab Emirates,Non-Ally,Pandemic / crisis aid,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,3,1.3154089250678869
ICEWS,United Arab Emirates,Non-Ally,Pandemic / crisis aid,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,6,0.31977706706561143
ICEWS,United Arab Emirates,Non-Ally,Military / security cooperation,Falcon Shield-2023 China-UAE air force joint training,0,0
ICEWS,United Arab Emirates,Non-Ally,Military / security cooperation,Falcon Shield-2023 China-UAE air force joint training,1,0
ICEWS,United Arab Emirates,Non-Ally,Military / security cooperation,Falcon Shield-2023 China-UAE air force joint training,3,0
ICEWS,United Arab Emirates,Non-Ally,Military / security cooperation,Falcon Shield-2023 China-UAE air force joint training,6,0
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,40th anniversary of China-UAE diplomatic relations,0,0
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,40th anniversary of China-UAE diplomatic relations,1,0
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,40th anniversary of China-UAE diplomatic relations,3,0
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,40th anniversary of China-UAE diplomatic relations,6,0
ICEWS,United Kingdom,US Ally,Strategic partnership upgrade,UK-China Comprehensive Strategic Partnership established,0,0.6520105959823865
ICEWS,United Kingdom,US Ally,Strategic partnership upgrade,UK-China Comprehensive Strategic Partnership established,1,0.22501417593293477
ICEWS,United Kingdom,US Ally,Strategic partnership upgrade,UK-China Comprehensive Strategic Partnership established,3,2.120677135279619
ICEWS,United Kingdom,US Ally,Strategic partnership upgrade,UK-China Comprehensive Strategic Partnership established,6,0.1738294920718591
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,First UK-China Economic and Financial Dialogue held,0,-0.9261276026456534
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,First UK-China Economic and Financial Dialogue held,1,-0.28566389899517985
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,First UK-China Economic and Financial Dialogue held,3,-1.5986607080014528
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,First UK-China Economic and Financial Dialogue held,6,-1.2835638970393362
ICEWS,United Kingdom,US Ally,Cultural / people-to-people cooperation,China-UK High-Level People-to-People Exchange Mechanism launched,0,-0.4781402271624423
ICEWS,United Kingdom,US Ally,Cultural / people-to-people cooperation,China-UK High-Level People-to-People Exchange Mechanism launched,1,-1.0163808863787265
ICEWS,United Kingdom,US Ally,Cultural / people-to-people cooperation,China-UK High-Level People-to-People Exchange Mechanism launched,3,-0.4034883829558128
ICEWS,United Kingdom,US Ally,Cultural / people-to-people cooperation,China-UK High-Level People-to-People Exchange Mechanism launched,6,0.11697056540098547
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,Bank of England and PBOC sign sterling/RMB currency swap line,0,-2.4743125747820898
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,Bank of England and PBOC sign sterling/RMB currency swap line,1,-1.4084648063492395
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,Bank of England and PBOC sign sterling/RMB currency swap line,3,0.6163617389179679
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,Bank of England and PBOC sign sterling/RMB currency swap line,6,1.1422580693108346
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK joins AIIB as founding member,0,1.7365907386196602
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK joins AIIB as founding member,1,2.719055347161407
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK joins AIIB as founding member,3,1.1719968291967497
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK joins AIIB as founding member,6,1.768884694241022
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK government approves Hinkley Point C nuclear project with CGN investment,0,0.13681636206116266
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK government approves Hinkley Point C nuclear project with CGN investment,1,0.8318235729606283
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK government approves Hinkley Point C nuclear project with CGN investment,3,0.930203560075912
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK government approves Hinkley Point C nuclear project with CGN investment,6,-0.08544800819994125
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong extradition bill protests begin,0,1.402609354880746
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong extradition bill protests begin,1,-1.0364349506461188
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong extradition bill protests begin,3,0.7894907195265679
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong extradition bill protests begin,6,-0.23041659380439644
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong National Security Law enacted,0,-0.20076307259773551
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong National Security Law enacted,1,-1.1121268059446514
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong National Security Law enacted,3,-0.21634792986770568
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong National Security Law enacted,6,-0.5579220268916095
ICEWS,United Kingdom,US Ally,Tech control / export restriction,UK bans Huawei 5G,0,-0.7755950856122491
ICEWS,United Kingdom,US Ally,Tech control / export restriction,UK bans Huawei 5G,1,-0.6310839291060053
ICEWS,United Kingdom,US Ally,Tech control / export restriction,UK bans Huawei 5G,3,-0.7626090054776027
ICEWS,United Kingdom,US Ally,Tech control / export restriction,UK bans Huawei 5G,6,0.4229487920925793
ICEWS,United Kingdom,US Ally,Sovereignty dispute,UK opens BNO visa route for Hong Kong residents,0,1.0039041606423935
ICEWS,United Kingdom,US Ally,Sovereignty dispute,UK opens BNO visa route for Hong Kong residents,1,-0.16228390697479855
ICEWS,United Kingdom,US Ally,Sovereignty dispute,UK opens BNO visa route for Hong Kong residents,3,0.7949376516332369
ICEWS,United Kingdom,US Ally,Sovereignty dispute,UK opens BNO visa route for Hong Kong residents,6,0.494816456343804
ICEWS,United Kingdom,US Ally,Diplomatic protest / friction,UK sanctions Chinese officials over Xinjiang; China retaliates,0,-0.9223620031729014
ICEWS,United Kingdom,US Ally,Diplomatic protest / friction,UK sanctions Chinese officials over Xinjiang; China retaliates,1,0.39454254641383635
ICEWS,United Kingdom,US Ally,Diplomatic protest / friction,UK sanctions Chinese officials over Xinjiang; China retaliates,3,0.20831003912706403
ICEWS,United Kingdom,US Ally,Diplomatic protest / friction,UK sanctions Chinese officials over Xinjiang; China retaliates,6,0.8441291458911261
ICEWS,United Kingdom,US Ally,Economic sanction / tariff barrier,UK buys out CGN from Sizewell C nuclear project,0,0.2694368394154758
ICEWS,United Kingdom,US Ally,Economic sanction / tariff barrier,UK buys out CGN from Sizewell C nuclear project,1,-1.4173416601392348
ICEWS,United Kingdom,US Ally,Economic sanction / tariff barrier,UK buys out CGN from Sizewell C nuclear project,3,-0.2515948305376645
ICEWS,United Kingdom,US Ally,Economic sanction / tariff barrier,UK buys out CGN from Sizewell C nuclear project,6,1.445093521374762
ICEWS,United Kingdom,US Ally,Negative strategic positioning,Integrated Review Refresh labels China 'epoch-defining challenge',0,0.39014630926751614
ICEWS,United Kingdom,US Ally,Negative strategic positioning,Integrated Review Refresh labels China 'epoch-defining challenge',1,1.8335232888727466
ICEWS,United Kingdom,US Ally,Negative strategic positioning,Integrated Review Refresh labels China 'epoch-defining challenge',3,1.8335232888727466
ICEWS,United Kingdom,US Ally,Negative strategic positioning,Integrated Review Refresh labels China 'epoch-defining challenge',6,1.8335232888727466
ICEWS,United States,Non-Ally,Economic win-win cooperation,Financial Crisis Cooperation,0,1.6576740788968167
ICEWS,United States,Non-Ally,Economic win-win cooperation,Financial Crisis Cooperation,1,-0.28763358156470653
ICEWS,United States,Non-Ally,Economic win-win cooperation,Financial Crisis Cooperation,3,1.2963080606517747
ICEWS,United States,Non-Ally,Economic win-win cooperation,Financial Crisis Cooperation,6,0.3009252177484159
ICEWS,United States,Non-Ally,Negative strategic positioning,Pivot to Asia announced,0,-1.2443620775065205
ICEWS,United States,Non-Ally,Negative strategic positioning,Pivot to Asia announced,1,-1.099548080935617
ICEWS,United States,Non-Ally,Negative strategic positioning,Pivot to Asia announced,3,-0.28404108768363906
ICEWS,United States,Non-Ally,Negative strategic positioning,Pivot to Asia announced,6,-0.8114115814032968
ICEWS,United States,Non-Ally,Sovereignty dispute,South China Sea Arbitration Ruling,0,-0.20585693615683337
ICEWS,United States,Non-Ally,Sovereignty dispute,South China Sea Arbitration Ruling,1,1.2814136416385535
ICEWS,United States,Non-Ally,Sovereignty dispute,South China Sea Arbitration Ruling,3,-0.4446360605406489
ICEWS,United States,Non-Ally,Sovereignty dispute,South China Sea Arbitration Ruling,6,-0.18957402384019945
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Steel/aluminum tariffs imposed,0,-0.25564928775994644
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Steel/aluminum tariffs imposed,1,-0.3120679772332837
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Steel/aluminum tariffs imposed,3,0.5255444095932007
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Steel/aluminum tariffs imposed,6,-1.3528863153958794
ICEWS,United States,Non-Ally,Tech control / export restriction,US bans ZTE from tech exports,0,-0.16489043484484878
ICEWS,United States,Non-Ally,Tech control / export restriction,US bans ZTE from tech exports,1,0.39641706800300464
ICEWS,United States,Non-Ally,Tech control / export restriction,US bans ZTE from tech exports,3,-1.6445412785736877
ICEWS,United States,Non-Ally,Tech control / export restriction,US bans ZTE from tech exports,6,-0.5904926396047884
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Trade War Begins,0,-1.945957473620285
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Trade War Begins,1,-1.4969845099219536
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Trade War Begins,3,-0.8919088346513856
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Trade War Begins,6,0.6577025170380019
ICEWS,United States,Non-Ally,Detention / judicial dispute,Huawei CFO Meng Wanzhou arrested,0,1.48318186810158
ICEWS,United States,Non-Ally,Detention / judicial dispute,Huawei CFO Meng Wanzhou arrested,1,1.3395513579574785
ICEWS,United States,Non-Ally,Detention / judicial dispute,Huawei CFO Meng Wanzhou arrested,3,0.8473338227965047
ICEWS,United States,Non-Ally,Detention / judicial dispute,Huawei CFO Meng Wanzhou arrested,6,0.7873840253400913
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,US hikes tariffs on $200B goods,0,-1.1843638396689111
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,US hikes tariffs on $200B goods,1,-0.2404437295873759
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,US hikes tariffs on $200B goods,3,-1.3218186588350063
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,US hikes tariffs on $200B goods,6,-0.5152290434718125
ICEWS,United States,Non-Ally,Economic win-win cooperation,US-China Phase One deal signed,0,0.8589616134622244
ICEWS,United States,Non-Ally,Economic win-win cooperation,US-China Phase One deal signed,1,-1.3960913561427084
ICEWS,United States,Non-Ally,Economic win-win cooperation,US-China Phase One deal signed,3,-2.262528487999602
ICEWS,United States,Non-Ally,Economic win-win cooperation,US-China Phase One deal signed,6,-3.751654237234326
ICEWS,United States,Non-Ally,Pandemic / disaster shock,COVID-19 Blame,0,-0.7991260060288369
ICEWS,United States,Non-Ally,Pandemic / disaster shock,COVID-19 Blame,1,-1.971161589158315
ICEWS,United States,Non-Ally,Pandemic / disaster shock,COVID-19 Blame,3,-2.010065925285793
ICEWS,United States,Non-Ally,Pandemic / disaster shock,COVID-19 Blame,6,-2.9727352691512117
ICEWS,United States,Non-Ally,Diplomatic protest / friction,Anchorage Talks,0,0.7227522811608805
ICEWS,United States,Non-Ally,Diplomatic protest / friction,Anchorage Talks,1,1.601888302360642
ICEWS,United States,Non-Ally,Diplomatic protest / friction,Anchorage Talks,3,0.3217806852011549
ICEWS,United States,Non-Ally,Diplomatic protest / friction,Anchorage Talks,6,1.208278314008721
ICEWS,United States,Non-Ally,Sovereignty dispute,Pelosi visits Taiwan,0,-0.13321795332369213
ICEWS,United States,Non-Ally,Sovereignty dispute,Pelosi visits Taiwan,1,-0.16528267228323035
ICEWS,United States,Non-Ally,Sovereignty dispute,Pelosi visits Taiwan,3,1.3004658587345304
ICEWS,United States,Non-Ally,Sovereignty dispute,Pelosi visits Taiwan,6,-1.1490627192640055
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Biden hikes tariffs on China EVs,0,0
