db,version,country,event_name,category,post_month,shock
GDELT,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,6,-0.34102775844114763
GDELT,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,12,0.05378157583550758
GDELT,v3,South Korea,ROKS Cheonan sinking,Security threat,0,0.36652333314535235
GDELT,v3,South Korea,ROKS Cheonan sinking,Security threat,1,-0.24126942983333777
GDELT,v3,South Korea,ROKS Cheonan sinking,Security threat,3,-0.7858405876966466
GDELT,v3,South Korea,ROKS Cheonan sinking,Security threat,6,-1.355456016578937
GDELT,v3,South Korea,ROKS Cheonan sinking,Security threat,12,-1.0422859828693412
GDELT,v3,South Korea,Yeonpyeong Island shelling,Security threat,0,-0.3885207473823663
GDELT,v3,South Korea,Yeonpyeong Island shelling,Security threat,1,-1.6072300947466105
GDELT,v3,South Korea,Yeonpyeong Island shelling,Security threat,3,1.2611068035808182
GDELT,v3,South Korea,Yeonpyeong Island shelling,Security threat,6,0.7064352471300932
GDELT,v3,South Korea,Yeonpyeong Island shelling,Security threat,12,0.46176025862664283
GDELT,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,0,0.7447552378110213
GDELT,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,1,-0.8248076272211571
GDELT,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,3,0.39503315140647605
GDELT,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,6,-0.40933342582647736
GDELT,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,12,1.74364082201276
GDELT,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,0,0.19824510041785579
GDELT,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,1,-0.9320657412581564
GDELT,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,3,0.14885574329066167
GDELT,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,6,0.15573420350910497
GDELT,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,12,0.009522818441923597
GDELT,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,0,-0.9951292099295792
GDELT,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,1,-0.19139425640396182
GDELT,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,3,-0.503119750225087
GDELT,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,6,-1.5209260771603041
GDELT,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,12,-1.729541430985545
GDELT,v3,South Korea,THAAD deployment announced,Security threat,0,-0.334309875768793
GDELT,v3,South Korea,THAAD deployment announced,Security threat,1,0.11792804487233544
GDELT,v3,South Korea,THAAD deployment announced,Security threat,3,-0.8696644747712401
GDELT,v3,South Korea,THAAD deployment announced,Security threat,6,-0.4528174473889073
GDELT,v3,South Korea,THAAD deployment announced,Security threat,12,-0.9025049325740304
GDELT,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,0,0.24119099759854024
GDELT,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,1,-0.33741690365847155
GDELT,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,3,-1.0184900996409476
GDELT,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,6,-2.323636613621664
GDELT,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,12,-0.2527306458710059
GDELT,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,0,-0.15904275284472957
GDELT,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,1,-0.7528455879315876
GDELT,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,3,0.7905618718253018
GDELT,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,6,0.8086936631960331
GDELT,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,12,2.313756603309303
GDELT,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,0,0.6437292089105531
GDELT,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,1,1.5832498769722636
GDELT,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,3,0.5773386377601049
GDELT,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,6,2.0018296865584544
GDELT,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,12,1.093091964553535
GDELT,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,0,0.3916782965323966
GDELT,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,1,1.5664959904573068
GDELT,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,3,1.0107097281016173
GDELT,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,6,0.5908591746285975
GDELT,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,12,0.8695648881563269
GDELT,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,0,-0.5897376735906914
GDELT,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,1,-0.48877180624248034
GDELT,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,3,-0.4509841363088436
GDELT,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,6,-1.701185919724616
GDELT,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,12,-1.5353700414687137
GDELT,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,0,0.10661629278178983
GDELT,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,1,0.35148289288623
GDELT,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,3,2.0572445513499282
GDELT,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,6,0.17686682636094367
GDELT,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,12,-0.6577059243617962
GDELT,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,0,0.06956127532910139
GDELT,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,1,1.1118090693107916
GDELT,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,3,-0.10649241331501645
GDELT,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,6,0.26517229018146027
GDELT,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,12,0.04803109305671419
GDELT,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,0,1.3420411006792907
GDELT,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,1,-0.47004167635007954
GDELT,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,3,1.8201848439093147
GDELT,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,6,0.1302589778954704
GDELT,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,12,-0.37901681454824554
GDELT,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,0,-0.09118725925491308
GDELT,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,1,1.5521229633274334
GDELT,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,3,0.6904599535631478
GDELT,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,6,-1.2063911498334616
GDELT,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,12,-1.2860525790052737
GDELT,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,0,1.2027027501514445
GDELT,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,1,1.1273440096772631
GDELT,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,3,1.227190428792521
GDELT,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,6,0.6193836937421574
GDELT,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,12,0.6828156364703027
GDELT,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,0,-0.6859011881375515
GDELT,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,1,-0.2727396627220723
GDELT,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,3,-0.6341506427487725
GDELT,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,6,-0.07211223244952976
GDELT,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,12,0.07513897345939469
GDELT,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,0,0.41469627813679044
GDELT,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,1,-0.2867290292943747
GDELT,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,3,-0.5871439369012639
GDELT,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,6,-0.48336198457171287
GDELT,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,12,0.407676940042625
GDELT,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,0,0.5217059946368012
GDELT,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,1,0.18087783763736975
GDELT,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,3,0.532161521487424
GDELT,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,6,-0.38935749569581896
GDELT,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,0,-0.23654204254675537
GDELT,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,1,1.035878420473419
GDELT,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,3,-0.25910674122353394
GDELT,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,6,0.5932946626766962
GDELT,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,12,-0.20006557245268886
GDELT,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,0,-0.5869884431498853
GDELT,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,1,-0.07368581670414365
GDELT,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,3,0.641187559679994
GDELT,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,6,2.2019026921371485
GDELT,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,12,2.0873358747878497
GDELT,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,0,0.9504433445041982
GDELT,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,1,0.47345009365803536
GDELT,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,3,0.1785677489008761
GDELT,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,6,1.3170091706720881
GDELT,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,12,0.8593123820570975
GDELT,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,0,0.7975304293377041
GDELT,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,1,0.23297380025428435
GDELT,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,3,-0.04861533629752057
GDELT,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,6,-0.905535270626806
GDELT,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,12,0.37306084023337777
GDELT,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,0,-0.46026955015342846
GDELT,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,1,0.14187538626388385
GDELT,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,3,0.27721529817364887
GDELT,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,6,-0.029450620266620098
GDELT,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,12,0.19314753205040525
GDELT,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,0,-0.7273595771022183
GDELT,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,1,-0.5509395567465428
GDELT,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,3,-0.46151210024951345
GDELT,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,6,-0.47893552711596615
GDELT,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,12,-0.5743865090683196
GDELT,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,0,0.3779248096568965
GDELT,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,1,-0.5749452097867755
