h,estimate,se,pvalue,n,n_country,window_id,window_length,window_midpoint,db,trade,lag_order
7,0.00107494804360618,0.00319211178031292,0.736304328352494,1932,23,8,84,2012-07-01,Phoenix,Trade_Exports,12
8,-0.000781213914727993,0.00340500516388129,0.818533904219292,1932,23,8,84,2012-07-01,Phoenix,Trade_Exports,12
9,-0.00316428262279052,0.00433561759420799,0.465491448740311,1932,23,8,84,2012-07-01,Phoenix,Trade_Exports,12
10,-0.00348792148109801,0.00172319055021893,0.0429591778007354,1932,23,8,84,2012-07-01,Phoenix,Trade_Exports,12
11,-0.0042701537726967,0.00315838894224476,0.176374107673493,1932,23,8,84,2012-07-01,Phoenix,Trade_Exports,12
12,-0.00360679990803025,0.00272318257814029,0.185343797179988,1932,23,8,84,2012-07-01,Phoenix,Trade_Exports,12
0,0.0093973098538372,0.00435127068823242,0.0307982058541619,1941,24,8,84,2012-07-01,Phoenix,Trade_Imports,3
1,0.00112166244601272,0.00336520195804141,0.738898725814893,1941,24,8,84,2012-07-01,Phoenix,Trade_Imports,3
2,0.00554069287276798,0.0039410668054561,0.159757811439358,1941,24,8,84,2012-07-01,Phoenix,Trade_Imports,3
3,0.00187123028332022,0.00442283288711033,0.672233900655469,1941,24,8,84,2012-07-01,Phoenix,Trade_Imports,3
0,0.00945753151159788,0.00444630519665761,0.0334155918853752,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
1,0.00124752077739837,0.00342376265060232,0.715580779249618,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
2,0.00516699513698691,0.00389722805433318,0.184901686798231,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
3,0.00132166583589071,0.00302945755520175,0.662639794510123,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
4,0.00202447115433831,0.00464440747185544,0.662913356767125,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
5,0.00231160116773522,0.00469221711577114,0.622262863560556,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
6,-0.00509549819236234,0.00607225936442111,0.401388675806656,1938,24,8,84,2012-07-01,Phoenix,Trade_Imports,6
0,0.00926281318816883,0.00411460934388077,0.0243728016204036,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
1,0.000547816058604679,0.00350529177396523,0.875810283049674,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
2,0.00527424041463273,0.00398418901478478,0.185571894441298,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
3,0.000831639042035232,0.00294302422704638,0.777499007228754,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
4,0.0013887714989189,0.00465597550240036,0.765491577795627,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
5,0.00266666878392533,0.00485220736470071,0.582608517411875,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
6,-0.00484026348397447,0.00484957661710832,0.318240762013408,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
7,-0.000934482128552574,0.00451718303180451,0.836109229428521,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
8,0.00202407014930719,0.00457362463230194,0.658089269089787,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
9,0.00160800615737197,0.00420946881128422,0.702463290331969,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
10,-0.000826413095211342,0.00419258428643233,0.843739067777189,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
11,0.0112398851562117,0.00541734055920092,0.0380052977078757,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
12,0.00533241858799826,0.00519108338612112,0.304313807155419,1932,23,8,84,2012-07-01,Phoenix,Trade_Imports,12
0,0.00119264194647044,0.00178700121230414,0.504517617390003,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,3
1,0.000104507411030202,0.00131058384065861,0.936443161984063,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,3
2,0.00126226005383792,0.00157093525214549,0.4216808027784,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,3
3,0.00334956572646568,0.00347206795127335,0.334686181402237,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,3
0,0.00107215940606845,0.00166877421351286,0.520559490352933,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
1,-0.000250460544366111,0.00131727456728058,0.849203020365195,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
2,0.000860427872469304,0.00159699387760912,0.590038876616026,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
3,0.00316712322798644,0.00309312573495148,0.305871547014894,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
4,0.000888647421735679,0.00449214088698511,0.843183788117764,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
5,-0.0044751116305402,0.00351292975067271,0.202699824899579,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
6,-0.00800259766839669,0.00295912426565444,0.006843189906294,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,6
0,0.00103851052271568,0.00182841127991396,0.570045026323905,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
1,-0.000152313607262432,0.00144797754098605,0.91622457989954,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
2,0.000767793504755828,0.00179073320604452,0.668098405211036,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
3,0.00307162382796999,0.00324689104588866,0.344138391519955,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
4,0.000514100263891705,0.00470339133059743,0.912961242889923,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
5,-0.00432367546886749,0.00363656043796379,0.234460756669308,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
6,-0.00704735517466354,0.00262290279954886,0.00721286126984738,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
7,-0.00720779463852461,0.00387719242702196,0.063023705012947,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
8,0.0027238464268103,0.00210732678838297,0.196163263015053,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
9,0.000824581654349133,0.00223580173650782,0.712270812090066,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
10,-0.000662290718908769,0.00262117314016973,0.800523556172459,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
11,0.00322410339511218,0.00295395314797854,0.275073249293668,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
12,-0.00250996070020862,0.00314016176241954,0.424111050705727,924,11,8,84,2012-07-01,Tsinghua,Trade_Total,12
0,0.00257536442621976,0.00217497741250573,0.236378271341362,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,3
1,-0.000960533655136779,0.002128163030301,0.651741623712081,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,3
2,-0.0035980130587049,0.00261066092450266,0.168141526864974,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,3
3,-0.00129386021001773,0.00297895307016799,0.66404601315199,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,3
0,0.00180977707636367,0.00181970532495869,0.319958078320254,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
1,-0.00198775964509881,0.00202950258303702,0.327366603617095,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
2,-0.00432308070160118,0.00250040094319997,0.0838171500435802,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
3,-0.000732130894967578,0.00280324582000233,0.793959435719452,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
4,-0.00534242015253107,0.00294395733391675,0.0695689398211617,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
5,-0.0105178009963434,0.00389620055883377,0.00694433493391926,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
6,-0.0141681030119072,0.00271369813145336,1.7800024982243e-07,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,6
0,0.000972057711320404,0.00192285866496964,0.613188469689765,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
1,-0.00209892908799442,0.00201182138553414,0.296810329296832,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
2,-0.00460554074087323,0.00211409251666372,0.029369177209163,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
3,-0.00124505503751649,0.00252323681841194,0.621704787288946,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
4,-0.00629593733864678,0.00298144321172789,0.0347115065467777,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
5,-0.0106203356969973,0.00393680504795029,0.00698194395099499,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
6,-0.0127336788265567,0.00222873621271949,1.10735892759069e-08,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
7,-0.0113664517201258,0.00463886972450975,0.0142751829272292,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
8,0.000659423444780476,0.00282251663788393,0.815272542907353,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
9,0.000500283584560538,0.00219807507926816,0.819956619873898,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
10,-0.00200284699179998,0.0039338526127197,0.610660283269373,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
11,0.00378204959044532,0.00270216351429785,0.161621875730879,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
12,-0.00800573083198101,0.00244139365786048,0.00104115014329999,924,11,8,84,2012-07-01,Tsinghua,Trade_Exports,12
0,-0.00162394926433844,0.0030583655065369,0.595428481318231,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,3
1,0.0010646644876137,0.00247887895094549,0.667563509470676,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,3
2,0.00732137990439104,0.00432796060283348,0.090713372830116,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,3
3,0.0119816792186554,0.00581299606217537,0.0392850834483765,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,3
0,-0.00110426070144468,0.00301250699147443,0.713948205901468,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
1,0.00176875216718893,0.00260362000539341,0.496920279079388,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
2,0.0073340773166495,0.00430192655598617,0.0882250996773945,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
3,0.0100765605989031,0.00472357841749783,0.03290445015441,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
4,0.0126602758347443,0.00642912699315144,0.0489294332986579,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
5,0.00594768989921747,0.00384226663924155,0.121630997845418,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
6,0.00368463709981495,0.00523941813353224,0.481898026295217,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,6
0,-0.00039489056060974,0.00367861377509609,0.914513180096184,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
1,0.00197347362561735,0.00275542441732329,0.47385920136868,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
2,0.0071524703555318,0.00446753927009549,0.109379894581224,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
3,0.0102777687282887,0.00522443426826106,0.0491543871311105,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
4,0.0129184869421345,0.0066042112253357,0.0504535648412959,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
5,0.00613502420882699,0.00382500690617213,0.108730585050834,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
6,0.00367547889110356,0.0050691248291649,0.468408052909544,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
7,-0.00102037973144083,0.00435191553654762,0.814622600764747,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
8,0.00547503136887468,0.00411741749536453,0.183609023607341,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
9,0.00474160476899702,0.00496962593017002,0.34002440294088,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
10,0.000209189463718112,0.00405381717700973,0.958844962841244,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
11,-0.000157552214300294,0.00517249349735077,0.975700492693957,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
12,0.00239043586323413,0.00566997113012558,0.673320091915891,924,11,8,84,2012-07-01,Tsinghua,Trade_Imports,12
0,0.00136337928228154,0.00298889352783519,0.648283200076105,1962,25,9,84,2013-07-01,GDELT,Trade_Total,3
1,0.00306145964079185,0.00286123833303057,0.284629593487483,1962,25,9,84,2013-07-01,GDELT,Trade_Total,3
2,0.000257275818738456,0.00405495876777279,0.949410395149708,1962,25,9,84,2013-07-01,GDELT,Trade_Total,3
3,0.000629169019931603,0.00429863223699739,0.883633308454466,1962,25,9,84,2013-07-01,GDELT,Trade_Total,3
0,0.00163083781461523,0.00276447556047461,0.555239824354376,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
1,0.0034190294034379,0.00246536207582605,0.165494681260751,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
2,0.000310668357293436,0.00347166018840813,0.92869490706004,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
3,0.00111286188223093,0.00237748783744316,0.639725162773016,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
4,0.0013305997270101,0.00387910302766919,0.731585391039241,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
5,0.000501277494330214,0.00449599864814449,0.911224513710558,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
6,-0.00523463174284818,0.00431604160543138,0.225194202576938,1956,25,9,84,2013-07-01,GDELT,Trade_Total,6
0,0.0017251708480476,0.00262391335516753,0.510872254431504,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
1,0.0034444130940731,0.00231656981565133,0.137052007600599,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
2,0.000289205434326465,0.00332691688529135,0.930727977630274,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
3,0.00148144787237574,0.00218580738618808,0.497925310389875,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
4,0.00169051817954907,0.00351458892257903,0.63051631514837,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
5,0.000651346413230302,0.00367764332593928,0.859422200010037,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
6,-0.00444381265983591,0.00262989330981006,0.0910794000369267,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
7,0.000211399329861303,0.0030817469572145,0.945310217348036,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
8,-0.00314526061077512,0.00274363047801833,0.251635315841718,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
9,-0.00189223457306936,0.0032872794240849,0.564869840314155,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
10,-0.00174612165258491,0.00261256493521101,0.503906813839539,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
11,0.00182425858045209,0.00414493429096987,0.659851926987041,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
12,0.0010864200564151,0.00293848274400096,0.711590059044568,1944,24,9,84,2013-07-01,GDELT,Trade_Total,12
0,-0.00217133546227466,0.00458432249101392,0.63575400796808,1962,25,9,84,2013-07-01,GDELT,Trade_Exports,3
1,-0.00208981753882499,0.00344224110846779,0.543778195769808,1962,25,9,84,2013-07-01,GDELT,Trade_Exports,3
2,-0.00547296627605155,0.00580328934339681,0.345639970515884,1962,25,9,84,2013-07-01,GDELT,Trade_Exports,3
3,-0.00836358331469307,0.00527234184995328,0.112668372174029,1962,25,9,84,2013-07-01,GDELT,Trade_Exports,3
0,-0.00119170848099615,0.00428285862020239,0.780819905019964,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
1,-0.000781451841539072,0.00290978203895437,0.78826809152075,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
2,-0.00357162929964196,0.00519255993704734,0.491556106320366,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
3,-0.00447984759171773,0.00336745912774684,0.183408032452923,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
4,-0.00491977338124319,0.00350192854621552,0.160058323173053,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
5,-0.00604778029351438,0.0045661252209041,0.185340863584211,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
6,-0.0113830448831018,0.00526231610812253,0.0305316054439591,1956,25,9,84,2013-07-01,GDELT,Trade_Exports,6
0,-0.000201711651382228,0.00397911453114384,0.959570475396465,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
1,-7.37994251875587e-05,0.00291702526833255,0.979816033259083,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
2,-0.00289211161574125,0.00520007115526836,0.578096217569145,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
3,-0.0036215913055865,0.00325913675540778,0.266477182004467,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
4,-0.00381752284291785,0.00314351208703866,0.224589944512859,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
5,-0.00424307074700226,0.00378696984207552,0.262526503457269,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
6,-0.0074566551118068,0.00361094437744441,0.0389215598637944,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
7,-0.00296828139002454,0.00376172569215485,0.430068531637552,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
8,-0.00830816804392567,0.00293480338409839,0.0046415591999021,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
9,-0.00406713890301966,0.00336602587900429,0.226935334500913,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
10,-0.00536839232233514,0.00317984837489072,0.0913624460716295,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
11,-0.00463967342990162,0.00475159136238354,0.328843385935013,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
12,-0.00446137776025008,0.00337476068151398,0.1861736628447,1944,24,9,84,2013-07-01,GDELT,Trade_Exports,12
0,0.0102836821823307,0.00364529612256736,0.00478618479917334,1962,25,9,84,2013-07-01,GDELT,Trade_Imports,3
1,0.00688001544925864,0.0052222168023341,0.187687450500252,1962,25,9,84,2013-07-01,GDELT,Trade_Imports,3
2,0.00789618769850236,0.00619521206928281,0.202463982425928,1962,25,9,84,2013-07-01,GDELT,Trade_Imports,3
3,0.0135122232438133,0.00588301750484646,0.0216291276693447,1962,25,9,84,2013-07-01,GDELT,Trade_Imports,3
0,0.00941559172229906,0.0035050631076074,0.00722518459628298,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
1,0.00563807070751484,0.00494009544465918,0.253750173518065,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
2,0.00535105291335361,0.00559325134636548,0.338719659446878,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
3,0.00952282612594875,0.00375344465650446,0.0111778279868915,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
4,0.00752154396830668,0.00533833725083146,0.158844763001678,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
5,0.0107170764188177,0.00489713541539817,0.0286377249480204,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
6,0.00366673185804282,0.00484340898409161,0.449016309964238,1956,25,9,84,2013-07-01,GDELT,Trade_Imports,6
0,0.00907334745224923,0.00360430628895587,0.0118236927190123,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
1,0.00528240837039681,0.00491553839610913,0.282538287905962,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
2,0.0043804675428015,0.00566433228912362,0.439319850818949,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
3,0.00943377062962347,0.00366481202001764,0.0100487112227788,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
4,0.00691300118444812,0.00519667254953238,0.183427832588892,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
5,0.00867819585429182,0.00413474782379143,0.0358305439622386,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
6,0.000596865488984731,0.00260012782802289,0.818439626566029,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
7,0.00303080365016163,0.00430257651038461,0.481173757053685,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
8,0.00329487142895524,0.00420001306862401,0.432752203729465,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
9,0.00233172090540683,0.00333021462143207,0.483820294291681,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
10,0.00184847135878237,0.00481928951052154,0.701306949182247,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
11,0.00737190261327654,0.00455534142300043,0.105598263881466,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
12,0.00706553421589759,0.00427622957185569,0.0984772167387916,1944,24,9,84,2013-07-01,GDELT,Trade_Imports,12
0,-0.00042703218488672,0.00304497351901918,0.888469045815772,1962,25,9,84,2013-07-01,ICEWS,Trade_Total,3
1,-0.00158818618202159,0.00221284242554739,0.472934152735459,1962,25,9,84,2013-07-01,ICEWS,Trade_Total,3
2,-0.000974229797798173,0.00313580995027859,0.756044784995445,1962,25,9,84,2013-07-01,ICEWS,Trade_Total,3
3,-0.000569739779639621,0.00373676717483902,0.878817329113318,1962,25,9,84,2013-07-01,ICEWS,Trade_Total,3
0,-0.000389644702051871,0.00309835630451822,0.899923077576175,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
1,-0.00164662571376115,0.00224666973870388,0.463608166397843,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
2,-0.000956802107419611,0.00311520724594369,0.758737459063337,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
3,-0.000135833396686918,0.00275905221174379,0.960734485484057,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
4,-0.000393341513216932,0.00327063572772752,0.904273590283399,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
5,-0.000894469145362104,0.00315842296250694,0.777022615256845,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
6,-0.00317621210358226,0.00372493212612206,0.393831278215655,1956,25,9,84,2013-07-01,ICEWS,Trade_Total,6
0,-0.000239873900912409,0.00310561573244285,0.938433609578143,1944,24,9,84,2013-07-01,ICEWS,Trade_Total,12
1,-0.00172077326102486,0.00217218516814653,0.428252611263913,1944,24,9,84,2013-07-01,ICEWS,Trade_Total,12
2,-0.000953159508960402,0.00311479955244443,0.759597105729231,1944,24,9,84,2013-07-01,ICEWS,Trade_Total,12
